geography_code,Year,Affordable Home Ownership,Affordable Rent,First Homes,Intermediate Rent,London Affordable Rent,Shared Ownership,Social Rent,Unknown,All afforable
E07000240,2006-07,17.0,,,,,,2.0,,19.0
E07000240,2007-08,29.0,,,,,,14.0,,43.0
E07000240,2008-09,45.0,,,34.0,,,52.0,,131.0
E07000240,2009-10,71.0,,,29.0,,,54.0,,154.0
E07000240,2010-11,54.0,,,1.0,,,62.0,,117.0
E07000240,2011-12,13.0,3.0,,2.0,,,59.0,,77.0
E07000240,2012-13,16.0,,,1.0,,,32.0,,49.0
E07000240,2013-14,52.0,65.0,,,,,9.0,,126.0
E07000240,2014-15,16.0,103.0,,,,19.0,25.0,,163.0
E07000240,2015-16,7.0,68.0,,7.0,,,19.0,,101.0
E07000240,2016-17,1.0,48.0,,,,13.0,20.0,,82.0
E07000240,2017-18,,38.0,,,,11.0,4.0,,53.0
E07000240,2018-19,,22.0,,,,10.0,66.0,,98.0
E07000240,2019-20,,67.0,,,,30.0,54.0,,151.0
E07000240,2020-21,,67.0,,,,38.0,56.0,,161.0
E07000240,2021-22,,76.0,,,,27.0,2.0,,105.0
E07000240,2022-23,,33.0,,,,,10.0,,43.0
E07000241,1991-92,2.0,,,,,,51.0,,53.0
E07000241,1992-93,14.0,,,,,,186.0,,200.0
E07000241,1993-94,11.0,,,,,,83.0,,94.0
E07000241,1994-95,29.0,,,,,,179.0,,208.0
E07000241,1995-96,19.0,,,,,,240.0,,259.0
E07000241,1996-97,11.0,,,,,,37.0,,48.0
E07000241,1997-98,9.0,,,,,,11.0,,20.0
E07000241,1998-99,8.0,,,,,,10.0,,18.0
E07000241,1999-00,1.0,,,,,,17.0,,18.0
E07000241,2000-01,2.0,,,,,,121.0,,123.0
E07000241,2001-02,,,,,,,82.0,,82.0
E07000241,2002-03,28.0,,,,,,125.0,,153.0
E07000241,2003-04,40.0,,,,,,301.0,,341.0
E07000241,2004-05,42.0,,,,,,115.0,,157.0
E07000241,2005-06,67.0,,,,,,81.0,,148.0
E07000241,2006-07,78.0,,,13.0,,,226.0,,317.0
E07000241,2007-08,75.0,,,78.0,,,139.0,,292.0
E07000241,2008-09,65.0,,,89.0,,,76.0,,230.0
E07000241,2009-10,13.0,,,1.0,,,2.0,,16.0
E07000241,2010-11,,,,,,,38.0,,38.0
E07000241,2011-12,40.0,,,,,,79.0,,119.0
E07000241,2012-13,15.0,,,4.0,,,10.0,,29.0
E07000241,2013-14,1.0,,,,,,7.0,,8.0
E07000241,2014-15,7.0,40.0,,,,15.0,57.0,,119.0
E07000241,2015-16,,31.0,,,,29.0,,,60.0
E07000241,2016-17,,2.0,,,,3.0,,,5.0
E07000241,2017-18,,18.0,,,,,14.0,,32.0
E07000241,2018-19,,58.0,,,,54.0,152.0,,264.0
E07000241,2019-20,,10.0,,,,50.0,43.0,,103.0
E07000241,2020-21,,30.0,,,,230.0,98.0,,358.0
E07000241,2021-22,,72.0,,,,50.0,14.0,,136.0
E07000241,2022-23,,106.0,,,,67.0,88.0,,261.0
E07000242,1991-92,,,,,,,60.0,,60.0
E07000242,1992-93,8.0,,,,,,150.0,,158.0
E07000242,1993-94,13.0,,,,,,143.0,,156.0
E07000242,1994-95,30.0,,,,,,148.0,,178.0
E07000242,1995-96,21.0,,,,,,142.0,,163.0
E07000242,1996-97,9.0,,,,,,41.0,,50.0
E07000242,1997-98,19.0,,,,,,152.0,,171.0
E07000242,1998-99,8.0,,,,,,62.0,,70.0
E07000242,1999-00,10.0,,,,,,77.0,,87.0
E07000242,2000-01,1.0,,,,,,76.0,,77.0
E07000242,2001-02,31.0,,,,,,76.0,,107.0
E07000242,2002-03,15.0,,,,,,52.0,,67.0
E07000242,2003-04,54.0,,,,,,68.0,,122.0
E07000242,2004-05,46.0,,,,,,31.0,,77.0
E07000242,2005-06,31.0,,,,,,52.0,,83.0
E07000242,2006-07,113.0,,,20.0,,,169.0,,302.0
E07000242,2007-08,59.0,,,32.0,,,79.0,,170.0
E07000242,2008-09,47.0,,,,,,27.0,,74.0
E07000242,2009-10,91.0,,,,,,100.0,,191.0
E07000242,2010-11,2.0,,,1.0,,,90.0,,93.0
E07000242,2011-12,27.0,,,,,,150.0,,177.0
E07000242,2012-13,29.0,55.0,,,,,46.0,,130.0
E07000242,2013-14,34.0,52.0,,,,,7.0,,93.0
E07000242,2014-15,1.0,104.0,,,,16.0,,,121.0
E07000242,2015-16,,71.0,,,,31.0,,,102.0
E07000242,2016-17,,130.0,,,,49.0,,,179.0
E07000242,2017-18,,40.0,,,,24.0,,,64.0
E07000242,2018-19,,279.0,,,,126.0,2.0,,407.0
E07000242,2019-20,26.0,98.0,,,,50.0,,,174.0
E07000242,2020-21,,73.0,,,,129.0,15.0,,217.0
E07000242,2021-22,,78.0,,,,34.0,,,112.0
E07000242,2022-23,,171.0,,,,78.0,9.0,,258.0
E07000243,1991-92,,,,,,,19.0,,19.0
E07000243,1992-93,7.0,,,,,,162.0,,169.0
E07000243,1993-94,6.0,,,,,,112.0,,118.0
E07000243,1994-95,15.0,,,,,,,,15.0
E07000243,1995-96,10.0,,,,,,126.0,,136.0
E07000243,1996-97,10.0,,,,,,35.0,,45.0
E07000243,1997-98,9.0,,,,,,10.0,,19.0
E07000243,1998-99,3.0,,,,,,11.0,,14.0
E07000243,1999-00,2.0,,,,,,6.0,,8.0
E07000243,2000-01,2.0,,,,,,130.0,,132.0
E07000243,2001-02,2.0,,,,,,35.0,,37.0
E07000243,2002-03,22.0,,,,,,18.0,,40.0
E07000243,2003-04,52.0,,,,,,,,52.0
E07000243,2004-05,54.0,,,,,,30.0,,84.0
E07000243,2005-06,64.0,,,,,,21.0,,85.0
E07000243,2006-07,171.0,,,,,,104.0,,275.0
E07000243,2007-08,48.0,,,1.0,,,86.0,,135.0
E07000243,2008-09,81.0,,,,,,72.0,,153.0
E07000243,2009-10,50.0,,,2.0,,,58.0,,110.0
E07000243,2010-11,52.0,,,29.0,,,141.0,,222.0
E07000243,2011-12,13.0,,,,,,42.0,,55.0
E07000243,2012-13,7.0,,,,,,,,7.0
E07000243,2013-14,9.0,,,,,,87.0,,96.0
E07000243,2014-15,8.0,45.0,,,,8.0,29.0,,90.0
E07000243,2015-16,,2.0,,,,,23.0,,25.0
E07000243,2016-17,,5.0,,,,128.0,26.0,,159.0
E07000243,2017-18,,13.0,,,,,17.0,,30.0
E07000243,2018-19,,23.0,,,,42.0,63.0,,128.0
E07000243,2019-20,,33.0,,,,158.0,50.0,,241.0
E07000243,2020-21,,,,,,70.0,15.0,,85.0
E07000243,2021-22,,,,,,,19.0,,19.0
E07000243,2022-23,,5.0,,13.0,,1.0,5.0,,24.0
E07000244,1991-92,8.0,,,,,,48.0,,56.0
E07000244,1992-93,18.0,,,,,,259.0,,277.0
E07000244,1993-94,28.0,,,,,,423.0,,451.0
E07000244,1994-95,22.0,,,,,,303.0,,325.0
E07000244,1995-96,24.0,,,,,,398.0,,422.0
E07000244,1996-97,26.0,,,,,,305.0,,331.0
E07000244,1997-98,28.0,,,,,,131.0,,159.0
E07000244,1998-99,20.0,,,,,,175.0,,195.0
E07000244,1999-00,28.0,,,,,,83.0,,111.0
E07000244,2000-01,12.0,,,,,,135.0,,147.0
E07000244,2001-02,4.0,,,,,,141.0,,145.0
E07000244,2002-03,12.0,,,,,,104.0,,116.0
E07000244,2003-04,16.0,,,,,,104.0,,120.0
E07000244,2004-05,24.0,,,,,,96.0,,120.0
E07000244,2005-06,67.0,,,,,,82.0,,149.0
E07000244,2006-07,30.0,,,,,,67.0,,97.0
E07000244,2007-08,45.0,,,,,,81.0,,126.0
E07000244,2008-09,55.0,,,,,,139.0,,194.0
E07000244,2009-10,71.0,,,4.0,,,135.0,,210.0
E07000244,2010-11,80.0,,,15.0,,,133.0,,228.0
E07000244,2011-12,25.0,,,2.0,,,34.0,,61.0
E07000244,2012-13,27.0,16.0,,49.0,,,75.0,,167.0
E07000244,2013-14,24.0,72.0,,21.0,,,32.0,,149.0
E07000244,2014-15,26.0,71.0,,,,1.0,,,98.0
E07000244,2015-16,27.0,25.0,,52.0,,14.0,2.0,,120.0
E07000244,2016-17,2.0,180.0,,9.0,,4.0,,,195.0
E07000244,2017-18,16.0,276.0,,,,18.0,20.0,,330.0
E07000244,2018-19,77.0,277.0,,,,6.0,,,360.0
E07000244,2019-20,3.0,261.0,,,,20.0,,,284.0
E07000244,2020-21,16.0,120.0,,,,20.0,7.0,,163.0
E07000244,2021-22,4.0,197.0,,,,42.0,17.0,,260.0
E07000244,2022-23,2.0,93.0,24.0,,,51.0,4.0,,174.0
E07000245,1991-92,,,,,,,72.0,,72.0
E07000245,1992-93,14.0,,,,,,128.0,,142.0
E07000245,1993-94,18.0,,,,,,193.0,,211.0
E07000245,1994-95,20.0,,,,,,107.0,,127.0
E07000245,1995-96,19.0,,,,,,183.0,,202.0
E07000245,1996-97,10.0,,,,,,140.0,,150.0
E07000245,1997-98,13.0,,,,,,93.0,,106.0
E07000245,1998-99,18.0,,,,,,111.0,,129.0
E07000245,1999-00,4.0,,,,,,68.0,,72.0
E07000245,2000-01,59.0,,,,,,122.0,,181.0
E07000245,2001-02,6.0,,,,,,94.0,,100.0
E07000245,2002-03,14.0,,,,,,194.0,,208.0
E07000245,2003-04,22.0,,,,,,45.0,,67.0
E07000245,2004-05,19.0,,,,,,51.0,,70.0
E07000245,2005-06,108.0,,,,,,150.0,,258.0
E07000245,2006-07,140.0,,,,,,218.0,,358.0
E07000245,2007-08,146.0,,,6.0,,,215.0,,367.0
E07000245,2008-09,97.0,,,1.0,,,280.0,,378.0
E07000245,2009-10,101.0,,,,,,266.0,,367.0
E07000245,2010-11,82.0,,,8.0,,,200.0,,290.0
E07000245,2011-12,27.0,,,3.0,,,84.0,,114.0
E07000245,2012-13,28.0,32.0,,15.0,,,23.0,,98.0
E07000245,2013-14,15.0,118.0,,,,,3.0,,136.0
E07000245,2014-15,7.0,122.0,,29.0,,6.0,,,164.0
E07000245,2015-16,10.0,100.0,,,,2.0,,,112.0
E07000245,2016-17,,117.0,,,,12.0,9.0,,138.0
E07000245,2017-18,,87.0,,,,12.0,,,99.0
E07000245,2018-19,3.0,116.0,,35.0,,51.0,,,205.0
E07000245,2019-20,,88.0,,43.0,,118.0,10.0,,259.0
E07000245,2020-21,,112.0,,31.0,,176.0,80.0,,399.0
E07000245,2021-22,,147.0,,19.0,,70.0,29.0,,265.0
E07000245,2022-23,,84.0,,7.0,,72.0,44.0,,207.0
E07000246,1991-92,3.0,,,,,,100.0,,103.0
E07000246,1992-93,11.0,,,,,,109.0,,120.0
E07000246,1993-94,28.0,,,,,,105.0,,133.0
E07000246,1994-95,27.0,,,,,,282.0,,309.0
E07000246,1995-96,23.0,,,,,,140.0,,163.0
E07000246,1996-97,31.0,,,,,,60.0,,91.0
E07000246,1997-98,20.0,,,,,,74.0,,94.0
E07000246,1998-99,7.0,,,,,,172.0,,179.0
E07000246,1999-00,41.0,,,,,,62.0,,103.0
E07000246,2000-01,17.0,,,,,,110.0,,127.0
E07000246,2001-02,9.0,,,,,,54.0,,63.0
E07000246,2002-03,6.0,,,,,,171.0,,177.0
E07000246,2003-04,14.0,,,,,,47.0,,61.0
E07000246,2004-05,16.0,,,,,,61.0,,77.0
E07000246,2005-06,53.0,,,,,,85.0,,138.0
E07000246,2006-07,9.0,,,,,,63.0,,72.0
E07000246,2007-08,41.0,,,,,,88.0,,129.0
E07000246,2008-09,34.0,,,1.0,,,85.0,,120.0
E07000246,2009-10,56.0,,,,,,89.0,,145.0
E07000246,2010-11,54.0,,,13.0,,,185.0,,252.0
E07000246,2011-12,86.0,,,,,,197.0,,283.0
E07000246,2012-13,108.0,19.0,,1.0,,,9.0,,137.0
E07000246,2013-14,59.0,97.0,,17.0,,,94.0,,267.0
E07000246,2014-15,64.0,48.0,,2.0,,20.0,68.0,,202.0
E07000246,2015-16,66.0,42.0,,11.0,,40.0,135.0,,294.0
E07000246,2016-17,21.0,88.0,,4.0,,100.0,92.0,,305.0
E07000246,2017-18,15.0,27.0,,,,22.0,50.0,,114.0
E07000246,2018-19,7.0,109.0,,,,71.0,59.0,,246.0
E07000246,2019-20,29.0,18.0,,,,8.0,66.0,,121.0
E07000246,2020-21,11.0,6.0,,,,33.0,63.0,,113.0
E07000246,2021-22,19.0,8.0,,,,124.0,69.0,,220.0
E07000246,2022-23,3.0,83.0,,,,152.0,82.0,,320.0
E08000001,1991-92,12.0,,,,,,162.0,,174.0
E08000001,1992-93,36.0,,,,,,405.0,,441.0
E08000001,1993-94,82.0,,,,,,354.0,,436.0
E08000001,1994-95,53.0,,,,,,269.0,,322.0
E08000001,1995-96,110.0,,,,,,468.0,,578.0
E08000001,1996-97,108.0,,,,,,418.0,,526.0
E08000001,1997-98,79.0,,,,,,179.0,,258.0
E08000001,1998-99,68.0,,,,,,121.0,,189.0
E08000001,1999-00,63.0,,,,,,208.0,,271.0
E08000001,2000-01,48.0,,,,,,178.0,,226.0
E08000001,2001-02,101.0,,,,,,111.0,,212.0
E08000001,2002-03,15.0,,,,,,194.0,,209.0
E08000001,2003-04,19.0,,,,,,79.0,,98.0
E08000001,2004-05,34.0,,,,,,80.0,,114.0
E08000001,2005-06,39.0,,,,,,63.0,,102.0
E08000001,2006-07,16.0,,,,,,62.0,,78.0
E08000001,2007-08,84.0,,,,,,133.0,,217.0
E08000001,2008-09,6.0,,,,,,100.0,,106.0
E08000001,2009-10,30.0,,,6.0,,,56.0,,92.0
E08000001,2010-11,60.0,,,13.0,,,155.0,,228.0
E08000001,2011-12,43.0,3.0,,,,,120.0,,166.0
E08000001,2012-13,67.0,11.0,,,,,17.0,,95.0
E08000001,2013-14,14.0,229.0,,,,,7.0,,250.0
E08000001,2014-15,2.0,152.0,,,,,3.0,,157.0
E08000001,2015-16,,53.0,,,,,,,53.0
E08000001,2016-17,,111.0,,,,,,,111.0
E08000001,2017-18,,52.0,,,,8.0,,,60.0
E08000001,2018-19,,124.0,,,,21.0,2.0,,147.0
E08000001,2019-20,,64.0,,,,,,,64.0
E08000001,2020-21,,35.0,,,,21.0,,,56.0
E08000001,2021-22,21.0,142.0,,,,66.0,,,229.0
E08000001,2022-23,,175.0,,,,80.0,,,255.0
E08000002,1991-92,6.0,,,,,,20.0,,26.0
E08000002,1992-93,41.0,,,,,,160.0,,201.0
E08000002,1993-94,58.0,,,,,,122.0,,180.0
E08000002,1994-95,49.0,,,,,,112.0,,161.0
E08000002,1995-96,68.0,,,,,,58.0,,126.0
E08000002,1996-97,31.0,,,,,,105.0,,136.0
E08000002,1997-98,43.0,,,,,,76.0,,119.0
E08000002,1998-99,15.0,,,,,,141.0,,156.0
E08000002,1999-00,7.0,,,,,,115.0,,122.0
E08000002,2000-01,7.0,,,,,,50.0,,57.0
E08000002,2001-02,2.0,,,,,,107.0,,109.0
E08000002,2002-03,2.0,,,,,,81.0,,83.0
E08000002,2003-04,35.0,,,,,,27.0,,62.0
E08000002,2004-05,35.0,,,,,,16.0,,51.0
E08000002,2005-06,35.0,,,,,,19.0,,54.0
E08000002,2006-07,11.0,,,,,,29.0,,40.0
E08000002,2007-08,21.0,,,,,,12.0,,33.0
E08000002,2008-09,21.0,,,,,,25.0,,46.0
E08000002,2009-10,14.0,,,8.0,,,35.0,,57.0
E08000002,2010-11,32.0,,,12.0,,,29.0,,73.0
E08000002,2011-12,67.0,,,,,,39.0,,106.0
E08000002,2012-13,48.0,39.0,,,,,40.0,,127.0
E08000002,2013-14,9.0,61.0,,,,,,,70.0
E08000002,2014-15,33.0,83.0,,,,,,,116.0
E08000002,2015-16,28.0,41.0,,,,,,,69.0
E08000002,2016-17,30.0,31.0,,,,8.0,,,69.0
E08000002,2017-18,27.0,43.0,,,,30.0,,,100.0
E08000002,2018-19,,121.0,,,,21.0,,,142.0
E08000002,2019-20,41.0,1.0,,,,9.0,1.0,,52.0
E08000002,2020-21,7.0,11.0,,,,15.0,,,33.0
E08000002,2021-22,18.0,99.0,,,,33.0,,,150.0
E08000002,2022-23,14.0,34.0,,,,10.0,,,58.0
E08000003,1991-92,72.0,,,,,,390.0,,462.0
E08000003,1992-93,125.0,,,,,,1039.0,,1164.0
E08000003,1993-94,261.0,,,,,,876.0,,1137.0
E08000003,1994-95,250.0,,,,,,1210.0,,1460.0
E08000003,1995-96,237.0,,,,,,1003.0,,1240.0
E08000003,1996-97,186.0,,,,,,800.0,,986.0
E08000003,1997-98,233.0,,,,,,632.0,,865.0
E08000003,1998-99,120.0,,,,,,601.0,,721.0
E08000003,1999-00,95.0,,,,,,326.0,,421.0
E08000003,2000-01,70.0,,,,,,248.0,,318.0
E08000003,2001-02,58.0,,,,,,380.0,,438.0
E08000003,2002-03,61.0,,,,,,307.0,,368.0
E08000003,2003-04,105.0,,,,,,157.0,,262.0
E08000003,2004-05,138.0,,,,,,267.0,,405.0
E08000003,2005-06,193.0,,,,,,204.0,,397.0
E08000003,2006-07,46.0,,,,,,286.0,,332.0
E08000003,2007-08,98.0,,,,,,192.0,,290.0
E08000003,2008-09,171.0,,,,,,136.0,,307.0
E08000003,2009-10,239.0,,,18.0,,,114.0,,371.0
E08000003,2010-11,143.0,,,30.0,,,204.0,,377.0
E08000003,2011-12,298.0,26.0,,,,,417.0,,741.0
E08000003,2012-13,161.0,135.0,,3.0,,,29.0,,328.0
E08000003,2013-14,61.0,267.0,,,,,46.0,,374.0
E08000003,2014-15,9.0,249.0,,,,52.0,31.0,,341.0
E08000003,2015-16,,79.0,,,,36.0,,,115.0
E08000003,2016-17,,142.0,,,,84.0,,,226.0
E08000003,2017-18,,180.0,,,,97.0,28.0,,305.0
E08000003,2018-19,,135.0,,,,146.0,12.0,,293.0
E08000003,2019-20,,27.0,,,,322.0,69.0,,418.0
E08000003,2020-21,,101.0,,,,200.0,90.0,,391.0
E08000003,2021-22,,110.0,,,,110.0,255.0,,475.0
E08000003,2022-23,,69.0,,,,217.0,127.0,,413.0
E08000004,1991-92,30.0,,,,,,167.0,,197.0
E08000004,1992-93,54.0,,,,,,410.0,,464.0
E08000004,1993-94,101.0,,,,,,177.0,,278.0
E08000004,1994-95,80.0,,,,,,75.0,,155.0
E08000004,1995-96,143.0,,,,,,145.0,,288.0
E08000004,1996-97,63.0,,,,,,92.0,,155.0
E08000004,1997-98,47.0,,,,,,151.0,,198.0
E08000004,1998-99,30.0,,,,,,82.0,,112.0
E08000004,1999-00,11.0,,,,,,123.0,,134.0
E08000004,2000-01,12.0,,,,,,104.0,,116.0
E08000004,2001-02,,,,,,,202.0,,202.0
E08000004,2002-03,1.0,,,,,,16.0,,17.0
E08000004,2003-04,11.0,,,,,,55.0,,66.0
E08000004,2004-05,17.0,,,,,,44.0,,61.0
E08000004,2005-06,34.0,,,,,,70.0,,104.0
E08000004,2006-07,36.0,,,,,,58.0,,94.0
E08000004,2007-08,23.0,,,,,,41.0,,64.0
E08000004,2008-09,16.0,,,,,,44.0,,60.0
E08000004,2009-10,34.0,,,15.0,,,201.0,,250.0
E08000004,2010-11,48.0,,,14.0,,,42.0,,104.0
E08000004,2011-12,70.0,,,,,,152.0,,222.0
E08000004,2012-13,47.0,51.0,,,,,38.0,,136.0
E08000004,2013-14,26.0,193.0,,,,,,,219.0
E08000004,2014-15,8.0,124.0,,,,10.0,6.0,,148.0
E08000004,2015-16,,15.0,,,,,,,15.0
E08000004,2016-17,,26.0,,,,51.0,,,77.0
E08000004,2017-18,,13.0,,,,8.0,,,21.0
E08000004,2018-19,,28.0,,,,17.0,,,45.0
E08000004,2019-20,,58.0,,,,111.0,,,169.0
E08000004,2020-21,,107.0,,,,17.0,,,124.0
E08000004,2021-22,,92.0,,,,80.0,1.0,,173.0
E08000004,2022-23,,140.0,,,,14.0,,,154.0
E08000005,1991-92,11.0,,,,,,121.0,,132.0
E08000005,1992-93,31.0,,,,,,260.0,,291.0
E08000005,1993-94,88.0,,,,,,161.0,,249.0
E08000005,1994-95,49.0,,,,,,65.0,,114.0
E08000005,1995-96,127.0,,,,,,302.0,,429.0
E08000005,1996-97,54.0,,,,,,84.0,,138.0
E08000005,1997-98,49.0,,,,,,152.0,,201.0
E08000005,1998-99,57.0,,,,,,151.0,,208.0
E08000005,1999-00,14.0,,,,,,64.0,,78.0
E08000005,2000-01,18.0,,,,,,85.0,,103.0
E08000005,2001-02,37.0,,,,,,143.0,,180.0
E08000005,2002-03,3.0,,,,,,36.0,,39.0
E08000005,2003-04,12.0,,,,,,47.0,,59.0
E08000005,2004-05,16.0,,,,,,19.0,,35.0
E08000005,2005-06,26.0,,,,,,49.0,,75.0
E08000005,2006-07,21.0,,,,,,19.0,,40.0
E08000005,2007-08,23.0,,,,,,40.0,,63.0
E08000005,2008-09,23.0,,,,,,142.0,,165.0
E08000005,2009-10,18.0,,,13.0,,,41.0,,72.0
E08000005,2010-11,68.0,,,28.0,,,146.0,,242.0
E08000005,2011-12,53.0,9.0,,,,,72.0,,134.0
E08000005,2012-13,68.0,15.0,,,,,30.0,,113.0
E08000005,2013-14,18.0,101.0,,,,,,,119.0
E08000005,2014-15,8.0,60.0,,,,3.0,52.0,,123.0
E08000005,2015-16,,27.0,,,,,4.0,,31.0
E08000005,2016-17,,65.0,,,,,,,65.0
E08000005,2017-18,,54.0,,,,,,,54.0
E08000005,2018-19,,101.0,,,,29.0,,,130.0
E08000005,2019-20,,69.0,,,,42.0,,,111.0
E08000005,2020-21,,65.0,,,,39.0,2.0,,106.0
E08000005,2021-22,,119.0,,,,32.0,,,151.0
E08000005,2022-23,,141.0,,,,23.0,,,164.0
E08000006,1991-92,7.0,,,,,,145.0,,152.0
E08000006,1992-93,26.0,,,,,,356.0,,382.0
E08000006,1993-94,74.0,,,,,,155.0,,229.0
E08000006,1994-95,108.0,,,,,,140.0,,248.0
E08000006,1995-96,70.0,,,,,,280.0,,350.0
E08000006,1996-97,89.0,,,,,,180.0,,269.0
E08000006,1997-98,56.0,,,,,,69.0,,125.0
E08000006,1998-99,80.0,,,,,,174.0,,254.0
E08000006,1999-00,3.0,,,,,,125.0,,128.0
E08000006,2000-01,27.0,,,,,,48.0,,75.0
E08000006,2001-02,31.0,,,,,,112.0,,143.0
E08000006,2002-03,13.0,,,,,,91.0,,104.0
E08000006,2003-04,,,,,,,77.0,,77.0
E08000006,2004-05,20.0,,,,,,43.0,,63.0
E08000006,2005-06,21.0,,,,,,33.0,,54.0
E08000006,2006-07,8.0,,,,,,40.0,,48.0
E08000006,2007-08,76.0,,,,,,167.0,,243.0
E08000006,2008-09,100.0,,,,,,102.0,,202.0
E08000006,2009-10,143.0,,,,,,189.0,,332.0
E08000006,2010-11,108.0,,,9.0,,,220.0,,337.0
E08000006,2011-12,61.0,,,,,,197.0,,258.0
E08000006,2012-13,64.0,35.0,,,,,81.0,,180.0
E08000006,2013-14,30.0,125.0,,,,,16.0,,171.0
E08000006,2014-15,26.0,475.0,,1.0,,,68.0,,570.0
E08000006,2015-16,4.0,141.0,,,,56.0,10.0,,211.0
E08000006,2016-17,,393.0,,,,68.0,,,461.0
E08000006,2017-18,,199.0,,,,35.0,24.0,,258.0
E08000006,2018-19,,201.0,,,,37.0,6.0,,244.0
E08000006,2019-20,,160.0,,15.0,,54.0,72.0,,301.0
E08000006,2020-21,,118.0,,17.0,,35.0,123.0,,293.0
E08000006,2021-22,,20.0,,14.0,,121.0,99.0,,254.0
E08000006,2022-23,,17.0,3.0,,,104.0,145.0,,269.0
E08000007,1991-92,6.0,,,,,,62.0,,68.0
E08000007,1992-93,57.0,,,,,,264.0,,321.0
E08000007,1993-94,68.0,,,,,,205.0,,273.0
E08000007,1994-95,132.0,,,,,,96.0,,228.0
E08000007,1995-96,97.0,,,,,,106.0,,203.0
E08000007,1996-97,66.0,,,,,,255.0,,321.0
E08000007,1997-98,36.0,,,,,,45.0,,81.0
E08000007,1998-99,11.0,,,,,,92.0,,103.0
E08000007,1999-00,43.0,,,,,,17.0,,60.0
E08000007,2000-01,38.0,,,,,,28.0,,66.0
E08000007,2001-02,97.0,,,,,,10.0,,107.0
E08000007,2002-03,56.0,,,,,,41.0,,97.0
E08000007,2003-04,34.0,,,,,,12.0,,46.0
E08000007,2004-05,11.0,,,,,,16.0,,27.0
E08000007,2005-06,102.0,,,,,,38.0,,140.0
E08000007,2006-07,56.0,,,,,,14.0,,70.0
E08000007,2007-08,60.0,,,,,,3.0,,63.0
E08000007,2008-09,104.0,,,,,,45.0,,149.0
E08000007,2009-10,34.0,,,2.0,,,41.0,,77.0
E08000007,2010-11,19.0,,,36.0,,,44.0,,99.0
E08000007,2011-12,130.0,,,8.0,,,14.0,,152.0
E08000007,2012-13,27.0,,,19.0,,,46.0,,92.0
E08000007,2013-14,33.0,68.0,,,,,34.0,,135.0
E08000007,2014-15,21.0,132.0,,,,74.0,2.0,,229.0
E08000007,2015-16,35.0,36.0,,,,13.0,6.0,,90.0
E08000007,2016-17,,28.0,,,,74.0,9.0,,111.0
E08000007,2017-18,,160.0,,,,160.0,16.0,,336.0
E08000007,2018-19,,64.0,,,,75.0,,,139.0
E08000007,2019-20,,48.0,,,,114.0,3.0,,165.0
E08000007,2020-21,,67.0,,,,85.0,33.0,,185.0
E08000007,2021-22,,34.0,,,,39.0,21.0,,94.0
E08000007,2022-23,,20.0,,,,42.0,7.0,,69.0
E08000008,1991-92,4.0,,,,,,68.0,,72.0
E08000008,1992-93,48.0,,,,,,170.0,,218.0
E08000008,1993-94,49.0,,,,,,189.0,,238.0
E08000008,1994-95,68.0,,,,,,114.0,,182.0
E08000008,1995-96,58.0,,,,,,168.0,,226.0
E08000008,1996-97,85.0,,,,,,34.0,,119.0
E08000008,1997-98,46.0,,,,,,67.0,,113.0
E08000008,1998-99,19.0,,,,,,86.0,,105.0
E08000008,1999-00,26.0,,,,,,82.0,,108.0
E08000008,2000-01,,,,,,,151.0,,151.0
E08000008,2001-02,,,,,,,108.0,,108.0
E08000008,2002-03,23.0,,,,,,113.0,,136.0
E08000008,2003-04,4.0,,,,,,29.0,,33.0
E08000008,2004-05,8.0,,,,,,,,8.0
E08000008,2005-06,26.0,,,,,,20.0,,46.0
E08000008,2006-07,17.0,,,,,,43.0,,60.0
E08000008,2007-08,27.0,,,,,,56.0,,83.0
E08000008,2008-09,24.0,,,,,,164.0,,188.0
E08000008,2009-10,32.0,,,1.0,,,79.0,,112.0
E08000008,2010-11,92.0,,,13.0,,,36.0,,141.0
E08000008,2011-12,57.0,,,,,,103.0,,160.0
E08000008,2012-13,83.0,74.0,,,,,,,157.0
E08000008,2013-14,17.0,127.0,,,,,,,144.0
E08000008,2014-15,13.0,188.0,,,,11.0,,,212.0
E08000008,2015-16,,83.0,,,,,,,83.0
E08000008,2016-17,,98.0,,,,4.0,,,102.0
E08000008,2017-18,,80.0,,,,,,,80.0
E08000008,2018-19,,98.0,,,,8.0,,,106.0
E08000008,2019-20,,57.0,,,,31.0,,,88.0
E08000008,2020-21,,45.0,,,,12.0,,,57.0
E08000008,2021-22,,103.0,,,,4.0,,,107.0
E08000008,2022-23,,63.0,,,,19.0,,,82.0
E08000009,1991-92,17.0,,,,,,89.0,,106.0
E08000009,1992-93,15.0,,,,,,103.0,,118.0
E08000009,1993-94,33.0,,,,,,110.0,,143.0
E08000009,1994-95,104.0,,,,,,223.0,,327.0
E08000009,1995-96,105.0,,,,,,187.0,,292.0
E08000009,1996-97,60.0,,,,,,95.0,,155.0
E08000009,1997-98,40.0,,,,,,131.0,,171.0
E08000009,1998-99,43.0,,,,,,119.0,,162.0
E08000009,1999-00,9.0,,,,,,75.0,,84.0
E08000009,2000-01,8.0,,,,,,62.0,,70.0
E08000009,2001-02,19.0,,,,,,24.0,,43.0
E08000009,2002-03,59.0,,,,,,58.0,,117.0
